Satrai8,Edit ,Vancouver,BC,Canada,Non-owner,21 Mar 2018,Pacific Time,5:30 PM,Online,,,,,,,Pearl White Multi-Coat,18 inch Aero,Enhanced Autopilot,Late 2018,Early 2019,Late 2018,RWD,Black,PUP,LR,,25 Mar 2018,,,, Not yet invited,,,
savnro2,Edit,Issaquah,WA,USA,Owner or previous owner,31 Mar 2016,Pacific Time,11:00 AM,In-Store,4 Jan 2018,6 Jan 2018,46xx,4655,17 Jan 2018,27 Jan 2018,Deep Blue Metallic,19 inch Sport,Enhanced Autopilot,,,,RWD,Black,PUP,LR,Holding on 2nd resv until family member test drives first delivery,31 Jan 2018,,,27 Jan 2018,Delivered,21 days,11 days,10 days
Sawtooth,Edit ,Ottawa,ON,Canada,Non-owner,1 Apr 2016,Pacific Time,4:00 PM,Online,,,,,,,,,,,,,,,,,,1 Mar 2018,,,, Not yet invited,,,
sb,Edit ,Surrey,BC,Canada,Non-owner,31 Mar 2016,Pacific Time,2:30 PM,In-Store,27 Mar 2018,,,,,,Pearl White Multi-Coat,18 inch Aero,None,Mid 2018,Early 2019,Mid 2018,,,,,,27 Mar 2018,,,,.Deferring,,,
sbamkmfdmdfmk,Edit ,Detroit,MI,USA,Non-owner,19 May 2016,Pacific Time,,Online,,,,,,,,,,Jul 2018 - Sep 2018,Early 2019,Late 2018,RWD,Black,PUP,LR,,8 Feb 2018,,,, Not yet invited,,,
SBDenali,Edit ,Oceanside,CA,USA,Non-owner,31 Mar 2016,Pacific Time,10:30 AM,In-Store,22 Feb 2018,22 Feb 2018,114xx,11455,22 Mar 2018,30 Mar 2018,Midnight Silver Metallic,18 inch Aero,Enhanced Autopilot,Mar 2018 - May 2018,,,RWD,Black,PUP,LR,,24 Mar 2018,,,30 Mar 2018,Delivered,36 days,28 days,8 days
sbeggs,Edit,Chula Vista,CA,USA,Owner or previous owner,31 Mar 2016,Pacific Time,9:00 PM,Online,22 Dec 2017,,,,,,,,,,,,RWD,Black,Standard,LR,Need delivery to Upper Michigan for Great Lakes trip.  Want LR battery/std body/EAP/red,31 Jan 2018,,,,.Deferring,,,
sbf,Edit ,Syracuse,NY,USA,Non-owner,31 Mar 2016,Eastern Time,10:20 PM,Online,13 Apr 2018,,,,,,Solid Black,18 inch Aero,None,Apr 2018 - Jun 2018,Late 2018,Late 2018,RWD,Black,Standard,SR,Waiting for non-PUP,13 Apr 2018,,,,.Deferring,,,
sbtrojans30,Edit ,Scottsdale,AZ,USA,Non-owner,31 Mar 2016,Pacific Time,8:00 PM,Online,,,,,,,Deep Blue Metallic,18 inch Aero,Enhanced Autopilot,Apr 2018 - Jun 2018,Late 2018,Late 2018,RWD,White,PUP,LR,,16 Feb 2018,,,, Not yet invited,,,
Scenna,Edit,Cocoa Beach,FL,USA,Non-owner,6 Nov 2016,Pacific Time,5:51 PM,Online,,,,,,,,,,,,,,,,,,31 Jan 2018,,,, Not yet invited,,,
SchaFFFFFFFFFFF,Edit ,St Louis,MO,USA,Non-owner,2 Apr 2016,Pacific Time,12:00 PM,Online,,,,,,,Red Multi-Coat,18 inch Aero,Enhanced Autopilot,Jun 2018 - Aug 2018,Late 2018,Late 2018,AWD,Black,PUP,LR,"Waited this long, might as well keep waiting",9 Mar 2018,,,, Not yet invited,,,
schai,Edit ,San Diego,CA,USA,Non-owner,31 Mar 2016,Pacific Time,6:00 PM,Online,28 Feb 2018,4 Mar 2018,112xx,11255,20 Mar 2018,,Pearl White Multi-Coat,19 inch Sport,Enhanced Autopilot,Apr 2018 - Jun 2018,Late 2018,,,,,LR,,20 Mar 2018,,,6 Apr 2018,Delivered,,16 days,
schaltung,Edit ,Short Hills,NJ,USA,Non-owner,31 Mar 2016,Eastern Time,10:20 AM,In-Store,22 Mar 2018,22 Mar 2018,122xx,12255,2 Apr 2018,,Red Multi-Coat,19 inch Sport,Enhanced Autopilot,Mar 2018 - May 2018,,,RWD,Black,PUP,LR,,2 Apr 2018,,,,Configured,,11 days,
schemeschm,Edit ,Kansas City,MO,USA,Non-owner,31 Mar 2016,Eastern Time,7:00 PM,Online,6 Apr 2018,6 Apr 2018,,,,,Solid Black,18 inch Aero,Enhanced Autopilot,Apr 2018 - Jun 2018,Late 2018,Mid 2018,RWD,Black,PUP,LR,,11 Apr 2018,,,,Configured,,,
schevalier,Edit,montreal,QC,Canada,Non-owner,31 Mar 2016,Pacific Time,10:00 PM,Online,,,,,,,,,,,,,,,,,,31 Jan 2018,,,, Not yet invited,,,
Schmandy,Edit ,San Francisco,CA,USA,Non-owner,31 Mar 2016,Pacific Time,12:30 PM,In-Store,22 Mar 2018,22 Mar 2018,113XX,11355,22 Mar 2018,29 Mar 2018,Pearl White Multi-Coat,19 inch Sport,Enhanced Autopilot,,,,RWD,Black,PUP,LR,,26 Mar 2018,,,29 Mar 2018,Delivered,7 days,0 days,7 days
Schowtyme,Edit ,Jacksonville,FL,USA,Non-owner,31 Mar 2016,Pacific Time,1:00 PM,In-Store,22 Mar 2018,,,,,,,,,,,,,,,,Waiting for white interior,24 Mar 2018,,,,.Deferring,,,
schraitle,Edit ,"San Jose, CA",CA,USA,Non-owner,31 Mar 2016,Pacific Time,10:40 AM,In-Store,28 Feb 2018,28 Feb 2018,124xx,12455,3 Apr 2018,9 Apr 2018,Solid Black,18 inch Aero,Enhanced Autopilot,Mar 2018 - May 2018,Late 2018,Late 2018,RWD,Black,PUP,LR,"Actually my second VIN, first one was 13xxx assigned on 3/28 and was removed after only a couple hours",9 Apr 2018,,,9 Apr 2018,Delivered,40 days,34 days,6 days
Schris,Edit ,Houston,TX,USA,Non-owner,31 Mar 2016,Central Time,10:30 PM,Online,,,,,,,,,,,,,,,,,,3 Apr 2018,,,, Not yet invited,,,
Schrodarkian,Edit ,Tehachapi,CA,USA,Owner or previous owner,6 Nov 2016,Pacific Time,,Online,14 Feb 2018,14 Feb 2018,,,,,Deep Blue Metallic,18 inch Aero,None,Mar 2018 - May 2018,Early 2019,Late 2018,RWD,Black,PUP,LR,,17 Feb 2018,,,19 Mar 2018,Delivered,,,
ScienceCarlson,Edit ,,MN,USA,Non-owner,16 Apr 2016,Pacific Time,4:58 PM,Online,,,,,,,,,,,,,,,,,,24 Mar 2018,,,, Not yet invited,,,
scinn,Edit ,Olathe,KS,USA,Non-owner,31 Mar 2016,Pacific Time,8:30 AM,In-Store,22 Mar 2018,22 Mar 2018,,,,,Midnight Silver Metallic,18 inch Aero,Enhanced Autopilot,Mar 2018 - May 2018,Late 2018,Mid 2018,RWD,Black,PUP,LR,,23 Mar 2018,,,,Configured,,,
Sckego (see col AC),Edit ,San jose,CA,USA,Non-owner,31 Mar 2016,Pacific Time,2:00 PM,Online,22 Feb 2018,22 Feb 2018,116xx,11655,20 Mar 2018,30 Mar 2018,Silver Metallic,18 inch Aero,Enhanced Autopilot,Feb 2018 - Apr 2018,Late 2018,Late 2018,RWD,Black,PUP,LR,,26 Mar 2018,Reservation date was autocorrected from 17 Mar 2016 to 31 Mar 2016 because it can't be before 31 March 2016 unless Employee is selected.  Click 'Edit' next to your username to make changes. Thanks.,,30 Mar 2018,Delivered,36 days,26 days,10 days
sclyde,Edit ,Salt Lake City,UT,USA,Non-owner,31 Mar 2016,Mountain Time,10:45 AM,In-Store,22 Mar 2018,22 Mar 2018,135xx,13555,30 Mar 2018,,Silver Metallic,19 inch Sport,Enhanced Autopilot,Mar 2018 - May 2018,,,RWD,Black,PUP,LR,,30 Mar 2018,,,,Configured,,8 days,
scmlee,Edit ,Toronto,ON,Canada,Non-owner,31 Mar 2016,Eastern Time,9:00 PM,Online,27 Mar 2018,,,,,,,,,,Early 2019,Mid 2018,,,,,,27 Mar 2018,,,,.Deferring,,,
scoe,Edit ,Decatur,GA,USA,Non-owner,31 Mar 2016,Eastern Time,11:28 AM,In-Store,6 Apr 2018,6 Apr 2018,,,,,Midnight Silver Metallic,18 inch Aero,Enhanced Autopilot,Mar 2018 - May 2018,Mar 2018 - May 2018,,,,,LR,,6 Apr 2018,,,,Configured,,,
scombest,Edit ,"Palo Alto, CA",CA,USA,Non-owner,31 Mar 2016,Pacific Time,8:15 AM,In-Store,22 Feb 2018,22 Feb 2018,740X,7405,16 Mar 2018,25 Mar 2018,Deep Blue Metallic,18 inch Aero,Enhanced Autopilot,,Late 2018,Late 2018,RWD,Black,PUP,LR,,21 Mar 2018,,,25 Mar 2018,Delivered,31 days,22 days,9 days
ScoobyMods,Edit,Phoenix,AZ,USA,Non-owner,31 Mar 2016,Pacific Time,7:30 PM,Online,,,,,,,,,,Apr 2018 - Jun 2018,,,AWD,White,PUP,LR,,31 Jan 2018,,,, Not yet invited,,,
scooterrr,Edit,Seattle,WA,USA,Owner or previous owner,31 Mar 2016,Pacific Time,8:00 PM,Online,4 Jan 2018,4 Jan 2018,30xx,3055,9 Jan 2018,23 Jan 2018,Deep Blue Metallic,18 inch Aero,Full Self-Driving,,,,RWD,Black,PUP,LR,,31 Jan 2018,,,23 Jan 2018,Delivered,19 days,5 days,14 days
ScotchandCuss,Edit ,Seattle,WA,USA,Non-owner,31 Mar 2016,Eastern Time,8:00 AM,In-Store,28 Feb 2018,2 Mar 2018,141xx,14155,9 Apr 2018,,Midnight Silver Metallic,18 inch Aero,Enhanced Autopilot,Late 2018,,,RWD,Black,PUP,LR,,10 Apr 2018,,,,Configured,,38 days,
scott,Edit ,Atascadero,CA,USA,Non-owner,31 Mar 2016,Pacific Time,12:00 PM,In-Store,22 Feb 2018,,,,,,,,,Mar 2018 - May 2018,Late 2018,Mid 2018,,,,,Waiting for AWD,14 Mar 2018,,,,.Deferring,,,
scott_vs,Edit ,Hamilton,NJ,USA,Non-owner,31 Mar 2016,Pacific Time,9:00 PM,Online,,,,,,,,,,Apr 2018 - Jun 2018,Late 2018,Late 2018,,,,,,8 Feb 2018,,,, Not yet invited,,,
Scott2613,Edit,Waukesha,WI,USA,Owner or previous owner,31 Mar 2016,Pacific Time,10:15 AM,In-Store,4 Jan 2018,9 Jan 2018,,,,,Silver Metallic,18 inch Aero,Enhanced Autopilot,,,,RWD,Black,PUP,LR,,31 Jan 2018,,,11 Feb 2018,Delivered,,,
scottjsny,Edit ,,NY,USA,Non-owner,31 Mar 2016,Eastern Time,5:00 PM,In-Store,10 Apr 2018,10 Apr 2018,181xx,18155,10 Apr 2018,,Deep Blue Metallic,19 inch Sport,Full Self-Driving,Apr 2018 - Jun 2018,Late 2018,Late 2018,RWD,Black,PUP,SR,,10 Apr 2018,,,,Configured,,0 days,
ScottM,Edit,San Diego,CA,USA,Owner or previous owner,31 Mar 2016,Pacific Time,10:00 AM,In-Store,22 Nov 2017,30 Nov 2017,,,,,Deep Blue Metallic,18 inch Aero,Full Self-Driving,,,,,,,,,31 Jan 2018,,,2 Jan 2018,Delivered,,,
scottz,Edit ,Eden Prairie,MN,USA,Non-owner,31 Mar 2016,Pacific Time,12:00 PM,In-Store,,,,,,,,,,Mar 2018 - May 2018,Late 2018,Late 2018,,,,,,21 Feb 2018,,,, Not yet invited,,,
Scowler,Edit ,Bay Area,CA,USA,Non-owner,31 Mar 2016,Pacific Time,3:00 PM,In-Store,10 Apr 2018,10 Apr 2018,,,,,Midnight Silver Metallic,18 inch Aero,None,Mar 2018 - May 2018,Late 2018,Late 2018,RWD,Black,PUP,LR,,10 Apr 2018,,,,Configured,,,
scp333,Edit ,Tampa,FL,USA,Owner or previous owner,8 Feb 2018,Pacific Time,,Online,14 Feb 2018,14 Feb 2018,73XX,7355,3 Mar 2018,27 Mar 2018,Deep Blue Metallic,18 inch Aero,Enhanced Autopilot,Late 2018,Late 2018,Late 2018,,,,,,14 Mar 2018,,,27 Mar 2018,Delivered,41 days,17 days,24 days
scp333 (2),Edit ,Tampa,FL,USA,Owner or previous owner,31 Mar 2016,,,In-Store,,,,,,,,,,Apr 2018 - Jun 2018,,,,,,,,14 Mar 2018,,,, Not yet invited,,,
Scrapps,Edit ,Fairfield County,CT,USA,Non-owner,31 Mar 2016,Eastern Time,10:30 AM,In-Store,22 Mar 2018,22 Mar 2018,128XX,12855,30 Mar 2018,14 Apr 2018,Silver Metallic,18 inch Aero,Enhanced Autopilot,Mar 2018 - May 2018,,,RWD,Black,PUP,LR,,4 Apr 2018,,,14 Apr 2018,Delivered,23 days,8 days,15 days
scribbious,Edit ,Tallahassee,FL,USA,Non-owner,1 Apr 2016,Pacific Time,8:37 PM,Online,,,,,,,Deep Blue Metallic,18 inch Aero,Enhanced Autopilot,May 2018 - Jul 2018,Early 2019,Late 2018,RWD,White,PUP,SR,,25 Feb 2018,,,, Not yet invited,,,
scribbious (2),Edit ,Tallahassee,FL,USA,Non-owner,20 Jan 2018,Pacific Time,6:04 AM,Online,,,,,,,Pearl White Multi-Coat,18 inch Aero,Enhanced Autopilot,Late 2018,Early 2019,Late 2018,RWD,White,Standard,SR,,25 Feb 2018,,,, Not yet invited,,,
scubated,Edit ,King of Prussia,PA,USA,Non-owner,31 Mar 2016,Pacific Time,10:31 AM,In-Store,22 Mar 2018,22 Mar 2018,,,,,Deep Blue Metallic,18 inch Aero,Enhanced Autopilot,Mar 2018 - May 2018,,,RWD,Black,PUP,LR,,23 Mar 2018,,,,Configured,,,
SD-RedM3,Edit ,San Diego,CA,USA,Non-owner,31 Mar 2016,Pacific Time,2:05 PM,In-Store,22 Feb 2018,22 Feb 2018,88XX,8855,22 Mar 2018,29 Mar 2018,Red Multi-Coat,18 inch Aero,None,,,,RWD,Black,Standard,LR,,25 Mar 2018,,,29 Mar 2018,Delivered,35 days,28 days,7 days
sdaly01,Edit ,Philadelphia,PA,USA,Non-owner,31 Mar 2016,Eastern Time,5:00 PM,In-Store,6 Apr 2018,6 Apr 2018,175xx,17555,8 Apr 2018,,Midnight Silver Metallic,19 inch Sport,Enhanced Autopilot,Apr 2018 - Jun 2018,,,RWD,Black,PUP,LR,,11 Apr 2018,,,,Configured,,2 days,
SDavon,Edit ,Newport Beach,CA,USA,Non-owner,31 Mar 2016,Pacific Time,2:00 PM,In-Store,23 Mar 2018,24 Mar 2018,,,,,Red Multi-Coat,18 inch Aero,Enhanced Autopilot,Mar 2018 - May 2018,Late 2018,Late 2018,RWD,Black,,LR,,24 Mar 2018,,,,Configured,,,
sdbyrd,Edit,Fort Mill,SC,USA,Non-owner,31 Mar 2016,Pacific Time,8:30 PM,Online,,,,,,,Solid Black,18 inch Aero,,May 2018 - Jul 2018,,,RWD,,,LR,1st reservation.  Patiently waiting!,31 Jan 2018,,,, Not yet invited,,,
SDcliqqy,Edit ,San Diego,CA,USA,Non-owner,31 Mar 2016,Pacific Time,8:00 PM,Online,28 Feb 2018,13 Mar 2018,12496,12496,10 Apr 2018,,Solid Black,18 inch Aero,None,Jan 2018 - Mar 2018,,,RWD,Black,Standard,LR,,10 Apr 2018,,,,Configured,,28 days,
SDCOUG,Edit ,San Diego,CA,USA,Non-owner,31 Mar 2016,Pacific Time,7:01 PM,Online,28 Feb 2018,28 Feb 2018,90XX,9055,26 Mar 2018,,Deep Blue Metallic,18 inch Aero,Enhanced Autopilot,Apr 2018 - Jun 2018,Late 2018,Late 2018,RWD,Black,PUP,LR,,26 Mar 2018,,,2 Apr 2018,Delivered,,26 days,
sdherd10,Edit,Fresno,CA,USA,Non-owner,5 Jul 2017,Pacific Time,10:40 PM,Online,,,,,,,Midnight Silver Metallic,18 inch Aero,Full Self-Driving,Jul 2018 - Sep 2018,,,RWD,Black,,SR,,31 Jan 2018,,,, Not yet invited,,,
SDlabs,Edit ,San Diego,CA,USA,Non-owner,31 Mar 2016,Pacific Time,8:00 PM,Online,28 Feb 2018,1 Mar 2018,132xx,13255,11 Apr 2018,,Pearl White Multi-Coat,18 inch Aero,Enhanced Autopilot,,,,RWD,,,LR,,11 Apr 2018,,,,Configured,,41 days,
sdmike1,Edit ,San Diego,CA,USA,Non-owner,31 Mar 2016,Pacific Time,3:00 PM,In-Store,22 Feb 2018,,,,,,,,,,Late 2018,,,,,,waiting for SR and white interior,22 Feb 2018,,,,.Deferring,,,
sdoorex,Edit,Denver,CO,USA,Owner or previous owner,1 Apr 2016,Pacific Time,1:00 PM,Online,26 Jan 2018,,,,,,,,,Mar 2018 - May 2018,,,AWD,,,,"AWD, Cold weather package, owner referral supercharging",31 Jan 2018,,,,.Deferring,,,
SDwhiteM3,Edit ,San Diego,CA,USA,Non-owner,31 Mar 2016,Pacific Time,7:00 PM,Online,28 Feb 2018,28 Feb 2018,100xx,10055,16 Mar 2018,23 Mar 2018,Pearl White Multi-Coat,19 inch Sport,Enhanced Autopilot,Mar 2018 - May 2018,,,RWD,Black,PUP,LR,Love...this...car...,26 Mar 2018,,,23 Mar 2018,Delivered,23 days,16 days,7 days
SEA98199,Edit ,Seattle,WA,USA,Non-owner,9 Apr 2018,Pacific Time,10:15 AM,Online,,,,,,,Deep Blue Metallic,18 inch Aero,Enhanced Autopilot,Late 2018,,,AWD,Black,,LR,,9 Apr 2018,,,, Not yet invited,,,
Seabie,Edit ,Columbus,OH,USA,Owner or previous owner,31 Mar 2016,Pacific Time,10:30 AM,In-Store,17 Jan 2018,17 Jan 2018,62xx,6255,2 Feb 2018,12 Feb 2018,Red Multi-Coat,19 inch Sport,Full Self-Driving,Dec 2017 - Feb 2018,,,RWD,Black,PUP,LR,,13 Feb 2018,,,12 Feb 2018,Delivered,26 days,16 days,10 days
seafish,Edit ,Ottawa,ON,Canada,Non-owner,1 Apr 2016,Eastern Time,10:00 PM,Online,27 Mar 2018,,,,,,,,,,,,,,,,,28 Mar 2018,,,,.Deferring,,,
Sealander,Edit ,Houston,TX,USA,Non-owner,2 Apr 2016,Pacific Time,5:47 AM,Online,,,,,,,Red Multi-Coat,18 inch Aero,Enhanced Autopilot,Jun 2018 - Aug 2018,Early 2019,Late 2018,RWD,Cream,PUP,LR,,19 Feb 2018,,,, Not yet invited,,,
sean88,Edit ,Pasadena,CA,USA,Non-owner,31 Mar 2016,Pacific Time,12:10 PM,In-Store,22 Mar 2018,22 Mar 2018,120xx,12055,,13 Apr 2018,Midnight Silver Metallic,19 inch Sport,Full Self-Driving,Mar 2018 - May 2018,Late 2018,Late 2018,RWD,Black,PUP,LR,,6 Apr 2018,,,13 Apr 2018,Delivered,22 days,,
sean88 (2),Edit ,Pasadena,CA,USA,Non-owner,31 Mar 2016,Pacific Time,12:10 PM,In-Store,22 Mar 2018,,,,,,Solid Black,19 inch Sport,Enhanced Autopilot,Mar 2018 - May 2018,Late 2018,Late 2018,AWD,Cream,PUP,LR,,6 Apr 2018,,,,.Deferring,,,
SeanD,Edit ,SoCal,CA,USA,Non-owner,31 Mar 2016,Pacific Time,10:30 AM,In-Store,28 Feb 2018,1 Mar 2018,,,,,Midnight Silver Metallic,18 inch Aero,Full Self-Driving,Nov 2017 - Jan 2018,,,,,,,,11 Apr 2018,,,,Configured,,,
seangoggin,Edit ,Waterloo,ON,Canada,Non-owner,1 Apr 2016,Pacific Time,10:19 PM,Online,27 Mar 2018,28 Mar 2018,,,,,Red Multi-Coat,19 inch Sport,Enhanced Autopilot,Mid 2018,Early 2019,Mid 2018,RWD,Black,PUP,LR,,28 Mar 2018,,,,Configured,,,
seekingModel3,Edit ,Austin,TX,USA,Non-owner,1 Apr 2016,Pacific Time,11:44 PM,Online,,,,,,,Midnight Silver Metallic,19 inch Sport,Enhanced Autopilot,May 2018 - Jul 2018,,,,Black,PUP,LR,,4 Mar 2018,,,, Not yet invited,,,
Seinfeld,Edit,Lancaster,SC,USA,Non-owner,4 May 2016,Pacific Time,9:00 AM,Online,,,,,,,Deep Blue Metallic,18 inch Aero,Enhanced Autopilot,Aug 2018 - Oct 2018,,,,,,,,31 Jan 2018,,,, Not yet invited,,,
seionannon,Edit ,SF Bay Area,CA,USA,Non-owner,31 Mar 2016,Pacific Time,12:00 PM,In-Store,10 Apr 2018,10 Apr 2018,155xx,15555,10 Apr 2018,13 Apr 2018,Deep Blue Metallic,19 inch Sport,Enhanced Autopilot,Mar 2018 - May 2018,,,RWD,Black,PUP,LR,,12 Apr 2018,,,13 Apr 2018,Delivered,3 days,0 days,3 days
senkris,Edit ,San Diego,,USA,Non-owner,31 Mar 2016,Pacific Time,12:30 PM,In-Store,22 Feb 2018,,,,,,,18 inch Aero,Enhanced Autopilot,Dec 2017 - Feb 2018,Late 2018,Late 2018,RWD,Black,Standard,SR,,28 Feb 2018,,,,.Deferring,,,
senthilr,Edit ,Charlotte,NC,USA,Non-owner,31 Mar 2016,Eastern Time,12:00 PM,In-Store,22 Mar 2018,23 Mar 2018,146xx,14655,10 Apr 2018,,Deep Blue Metallic,18 inch Aero,Enhanced Autopilot,,,,RWD,Black,PUP,LR,,10 Apr 2018,,,,Configured,,18 days,
Sentrion,Edit ,Santa Clara,CA,USA,Non-owner,31 Mar 2016,Pacific Time,10:20 AM,In-Store,28 Feb 2018,,,,,,,,,,,,,,,,Standard Range.,28 Feb 2018,,,,.Deferring,,,
seppler,Edit ,Grand Junction,CO,USA,Non-owner,31 Mar 2016,Mountain Time,8:50 AM,Online,13 Apr 2018,,,,,,Midnight Silver Metallic,18 inch Aero,Enhanced Autopilot,Apr 2018 - Jun 2018,Late 2018,Late 2018,RWD,Black,PUP,LR,,14 Apr 2018,,,,.Deferring,,,
Sergiol17,Edit,Boston,MA,USA,Non-owner,31 Mar 2016,Pacific Time,1:30 PM,In-Store,,,,,,,Midnight Silver Metallic,19 inch Sport,Full Self-Driving,Apr 2018 - Jun 2018,,,RWD,Black,PUP,LR,,31 Jan 2018,,,, Not yet invited,,,
SeriousCallersOnly,Edit ,San Diego,CA,USA,Non-owner,31 Mar 2016,Pacific Time,11:59 AM,Online,28 Feb 2018,28 Feb 2018,11796,11796,26 Mar 2018,,Deep Blue Metallic,18 inch Aero,Enhanced Autopilot,Apr 2018 - Jun 2018,,,RWD,Black,PUP,LR,"I do not remember the time of my reservation, only the date.  Did it as soon as the website allowed.",26 Mar 2018,,,2 Apr 2018,Delivered,,26 days,
Serlegar,Edit ,Laval,QC,Canada,Non-owner,1 Apr 2016,Eastern Time,1:00 PM,In-Store,26 Mar 2018,,,,,,Deep Blue Metallic,18 inch Aero,None,,,,RWD,Black,Standard,SR,,29 Mar 2018,,,,.Deferring,,,
setheryb (see col AC),Edit ,,WA,USA,Non-owner,1 Apr 2016,Pacific Time,11:00 AM,Online,,,,,,,Midnight Silver Metallic,18 inch Aero,None,May 2018 - Jul 2018,Early 2019,Late 2018,RWD,Black,PUP,LR,,24 Mar 2018,Reservation date was autocorrected from 1 Apr 2018 to 1 Apr 2016.  Click 'Edit' next to your username to make changes. Thanks.,,, Not yet invited,,,
sfbayrealtor,Edit ,SF Bay Area,CA,USA,Non-owner,31 Mar 2016,Pacific Time,8:00 PM,Online,,,,,,,,,,,,,,,,,,29 Mar 2018,,,, Not yet invited,,,
sfca,Edit ,Los Angeles,CA,USA,Non-owner,31 Mar 2016,Pacific Time,7:35 PM,Online,22 Mar 2018,,,,,,Silver Metallic,18 inch Aero,None,Apr 2018 - Jun 2018,Late 2018,Late 2018,AWD,Black,PUP,LR,Possibly waiting for dual motor,28 Mar 2018,,,,.Deferring,,,
SFPD,Edit,Bay Area,CA,USA,Owner or previous owner,31 Mar 2016,Pacific Time,,In-Store,15 Dec 2017,15 Dec 2017,,,,24 Dec 2017,,,,,,,,,,,,31 Jan 2018,,,24 Dec 2017,Delivered,9 days,,
SfromCalgary,Edit ,Calgary,AB,Canada,Non-owner,31 Mar 2016,Pacific Time,9:00 AM,In-Store,,,,,,,Deep Blue Metallic,19 inch Sport,None,Mid 2018,Early 2019,Mid 2018,AWD,Black,PUP,LR,I'VE BEEN WAITING 10 YEARS,22 Feb 2018,,,, Not yet invited,,,
sg3707,Edit ,NJ,NJ,USA,Non-owner,31 Mar 2016,Pacific Time,11:30 AM,In-Store,,,,,,,,,,,,,,,,,,15 Mar 2018,,,, Not yet invited,,,
SgtLou02,Edit ,Jupiter,FL,USA,Non-owner,31 Mar 2016,Eastern Time,10:19 AM,In-Store,22 Feb 2018,22 Feb 2018,73xx,7355,7 Mar 2018,4 Apr 2018,Deep Blue Metallic,18 inch Aero,None,Mar 2018 - May 2018,,,RWD,Black,PUP,LR,,2 Apr 2018,,,4 Apr 2018,Delivered,41 days,13 days,28 days
SH,Edit ,Phoenix,AZ,USA,Non-owner,31 Mar 2016,Mountain Time,7:59 PM,Online,,,,,,,,,,Apr 2018 - Jun 2018,Late 2018,Late 2018,,,,,,5 Apr 2018,,,, Not yet invited,,,
sh122,Edit ,vero beach,FL,USA,Non-owner,31 Mar 2016,Pacific Time,7:15 AM,In-Store,22 Feb 2018,22 Feb 2018,73xx,7355,7 Mar 2018,4 Apr 2018,Deep Blue Metallic,18 inch Aero,Full Self-Driving,Mar 2018 - May 2018,Late 2018,Late 2018,RWD,Black,PUP,LR,,23 Mar 2018,,,4 Apr 2018,Delivered,41 days,13 days,28 days
shackrock,Edit ,Columbus,OH,USA,Non-owner,31 Mar 2016,Eastern Time,10:30 PM,Online,6 Apr 2018,6 Apr 2018,,,,,Solid Black,18 inch Aero,Enhanced Autopilot,Apr 2018 - Jun 2018,Late 2018,Late 2018,RWD,Black,PUP,LR,,6 Apr 2018,,,,Configured,,,
shadowfoxmi,Edit ,Kalamazoo,MI,USA,Non-owner,31 May 2016,Eastern Time,9:00 PM,Online,13 Apr 2018,,,,,,Solid Black,18 inch Aero,Enhanced Autopilot,Apr 2018 - Jun 2018,Late 2018,Late 2018,,Black,PUP,LR,,14 Apr 2018,,,,.Deferring,,,
shadowthunder,Edit ,Seattle/Bellevue,WA,USA,Non-owner,31 Mar 2016,Pacific Time,11:34 AM,In-Store,,,,,,,Deep Blue Metallic,19 inch Sport,None,Mar 2018 - May 2018,Late 2018,Late 2018,RWD,Black,PUP,LR,,24 Mar 2018,,,, Not yet invited,,,
Shah,Edit,Lehigh Valley,PA,USA,Non-owner,31 Mar 2016,Pacific Time,6:00 PM,Online,,,,,,,,,Full Self-Driving,Mar 2018 - May 2018,,,,,,,,31 Jan 2018,,,, Not yet invited,,,
shamdog,Edit ,Austin,TX,USA,Non-owner,1 Apr 2016,Central Time,9:30 AM,Online,,,,,,,,,,,,,,,,,,12 Apr 2018,,,, Not yet invited,,,
Shane,Edit ,,BC,Canada,Non-owner,31 Mar 2016,Pacific Time,2:00 PM,In-Store,27 Mar 2018,,,,,,,,,,,,,,,,,9 Apr 2018,,,,.Deferring,,,
shanedn,Edit ,,CO,USA,Non-owner,5 Apr 2018,Mountain Time,11:58 AM,Online,,,,,,,Pearl White Multi-Coat,18 inch Aero,Enhanced Autopilot,Jun 2018 - Aug 2018,Early 2019,Late 2018,RWD,Black,PUP,LR,,13 Apr 2018,,,, Not yet invited,,,
Shanie,Edit ,,RI,USA,Non-owner,1 Apr 2016,Pacific Time,10:00 AM,Online,,,,,,,,,,May 2018 - Jul 2018,Early 2019,Late 2018,,,,,,24 Mar 2018,,,, Not yet invited,,,
Shankly,Edit ,Costa Mesa,CA,USA,Non-owner,31 Mar 2016,Pacific Time,10:20 AM,In-Store,22 Feb 2018,22 Feb 2018,124xx,12455,6 Apr 2018,13 Apr 2018,Solid Black,18 inch Aero,Enhanced Autopilot,Mar 2018 - May 2018,,,RWD,Black,PUP,LR,,9 Apr 2018,,,13 Apr 2018,Delivered,50 days,43 days,7 days
shannansusco,Edit ,Denver,CO,USA,Non-owner,31 Mar 2016,Mountain Time,9:30 PM,Online,,,,,,,Deep Blue Metallic,19 inch Sport,Full Self-Driving,Mar 2018 - May 2018,Late 2018,Late 2018,RWD,Black,PUP,LR,,27 Mar 2018,,,, Not yet invited,,,
